#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	SampleIllumina
SH038	HG00530	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00530_ERR3241687.fasta.gz
SH038	HG00531	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00531_ERR3241688.fasta.gz
SH038	HG00532	HG00530	HG00531	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00532_ERR3988783.fasta.gz
SH039	HG00533	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00533_ERR3241689.fasta.gz
SH039	HG00534	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00534_ERR3241690.fasta.gz
SH039	HG00535	HG00533	HG00534	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00535_ERR3988784.fasta.gz
SH040	HG00536	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00536_ERR3241691.fasta.gz
SH040	HG00537	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00537_ERR3241692.fasta.gz
SH040	HG00538	HG00536	HG00537	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00538_ERR3988785.fasta.gz
SH042	HG00542	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00542_ERR3241693.fasta.gz
SH042	HG00543	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00543_ERR3241694.fasta.gz
SH042	HG00544	HG00542	HG00543	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00544_ERR3988786.fasta.gz
SH045	HG00556	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00556_ERR3241697.fasta.gz
SH045	HG00557	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00557_ERR3241698.fasta.gz
SH045	HG00558	HG00556	HG00557	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00558_ERR3988789.fasta.gz
SH046	HG00559	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00559_ERR3241699.fasta.gz
SH046	HG00560	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00560_ERR3241700.fasta.gz
SH046	HG00561	HG00559	HG00560	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00561_ERR3988790.fasta.gz
SH048	HG00565	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00565_ERR3241701.fasta.gz
SH048	HG00566	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00566_ERR3241702.fasta.gz
SH048	HG00567	HG00565	HG00566	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00567_ERR3988791.fasta.gz
SH052	HG00577	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00577_ERR3988792.fasta.gz
SH052	HG00578	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00578_ERR3988793.fasta.gz
SH052	HG00579	HG00577	HG00578	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00579_ERR3988794.fasta.gz
SH053	HG00580	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00580_ERR3241703.fasta.gz
SH053	HG00581	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00581_ERR3241704.fasta.gz
SH053	HG00582	HG00580	HG00581	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00582_ERR3988795.fasta.gz
SH054	HG00583	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00583_ERR3241705.fasta.gz
SH054	HG00584	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00584_ERR3241706.fasta.gz
SH054	HG00585	HG00583	HG00584	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00585_ERR3988796.fasta.gz
SH056	HG00589	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00589_ERR3241707.fasta.gz
SH056	HG00590	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00590_ERR3241708.fasta.gz
SH056	HG00591	HG00589	HG00590	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00591_ERR3988797.fasta.gz
SH057	HG00592	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00592_ERR3241709.fasta.gz
SH057	HG00593	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00593_ERR3241710.fasta.gz
SH057	HG00594	HG00592	HG00593	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00594_ERR3988798.fasta.gz
SH058	HG00595	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00595_ERR3241711.fasta.gz
SH058	HG00596	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00596_ERR3241712.fasta.gz
SH058	HG00597	HG00595	HG00596	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00597_ERR3988799.fasta.gz
SH059	HG00598	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00598_ERR3242513.fasta.gz
SH059	HG00599	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00599_ERR3242514.fasta.gz
SH062	HG00607	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00607_ERR3241713.fasta.gz
SH062	HG00608	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00608_ERR3241714.fasta.gz
SH062	HG00609	HG00607	HG00608	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00609_ERR3988800.fasta.gz
SH063	HG00610	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00610_ERR3241715.fasta.gz
SH063	HG00611	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00611_ERR3241716.fasta.gz
SH063	HG00612	HG00610	HG00611	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00612_ERR3988801.fasta.gz
SH064	HG00613	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00613_ERR3241717.fasta.gz
SH064	HG00614	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00614_ERR3241718.fasta.gz
SH064	HG00615	HG00613	HG00614	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00615_ERR3988802.fasta.gz
SH066	HG00619	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00619_ERR3241719.fasta.gz
SH066	HG00620	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00620_ERR3241720.fasta.gz
SH066	HG00621	HG00619	HG00620	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00621_ERR3988803.fasta.gz
SH067	HG00622	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00622_ERR3242517.fasta.gz
SH067	HG00623	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00623_ERR3242518.fasta.gz
SH068	HG00625	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00625_ERR3241721.fasta.gz
SH068	HG00626	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00626_ERR3241722.fasta.gz
SH068	HG00627	HG00625	HG00626	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00627_ERR3988804.fasta.gz
SH069	HG00628	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00628_ERR3241723.fasta.gz
SH069	HG00629	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00629_ERR3241724.fasta.gz
SH069	HG00630	HG00628	HG00629	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00630_ERR3988805.fasta.gz
SH070	HG00631	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00631_ERR3242519.fasta.gz
SH070	HG00632	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00632_ERR3242520.fasta.gz
SH071	HG00634	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00634_ERR3241725.fasta.gz
SH071	HG00635	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00635_ERR3988806.fasta.gz
SH071	HG00636	HG00634	HG00635	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00636_ERR3988807.fasta.gz
SH072	HG00650	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00650_ERR3241730.fasta.gz
SH072	HG00651	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00651_ERR3241731.fasta.gz
SH072	HG00652	HG00650	HG00651	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00652_ERR3988810.fasta.gz
SH073	HG00653	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00653_ERR3241732.fasta.gz
SH073	HG00654	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00654_ERR3241733.fasta.gz
SH073	HG00655	HG00653	HG00654	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00655_ERR3988811.fasta.gz
SH074xSH089	HG00656	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00656_ERR3241734.fasta.gz
SH074xSH089	HG00657	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00657_ERR3241735.fasta.gz
SH074xSH089	HG00658	HG00656	HG00657	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00658_ERR3988812.fasta.gz
SH074xSH089	HG00701	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00701_ERR3241748.fasta.gz
SH074xSH089	HG00702	HG00656	HG00657	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00702_ERR3988819.fasta.gz
SH074xSH089	HG00703	HG00701	HG00702	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00703_ERR3988820.fasta.gz
SH076	HG00662	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00662_ERR3241736.fasta.gz
SH076	HG00663	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00663_ERR3241737.fasta.gz
SH076	HG00664	HG00662	HG00663	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00664_ERR3988813.fasta.gz
SH079	HG00671	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00671_ERR3241738.fasta.gz
SH079	HG00672	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00672_ERR3241739.fasta.gz
SH079	HG00673	HG00671	HG00672	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00673_ERR3988814.fasta.gz
SH080	HG00674	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00674_ERR3242521.fasta.gz
SH080	HG00675	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00675_ERR3242522.fasta.gz
SH083	HG00683	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00683_ERR3241740.fasta.gz
SH083	HG00684	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00684_ERR3241741.fasta.gz
SH083	HG00685	HG00683	HG00684	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00685_ERR3988815.fasta.gz
SH085	HG00689	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00689_ERR3241742.fasta.gz
SH085	HG00690	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00690_ERR3241743.fasta.gz
SH085	HG00691	HG00689	HG00690	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00691_ERR3988816.fasta.gz
SH086	HG00692	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00692_ERR3241744.fasta.gz
SH086	HG00693	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00693_ERR3241745.fasta.gz
SH086	HG00694	HG00692	HG00693	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00694_ERR3988817.fasta.gz
SH088	HG00698	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00698_ERR3241746.fasta.gz
SH088	HG00699	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00699_ERR3241747.fasta.gz
SH088	HG00700	HG00698	HG00699	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00700_ERR3988818.fasta.gz
SH090	HG00704	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00704_ERR3241749.fasta.gz
SH090	HG00705	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00705_ERR3241750.fasta.gz
SH090	HG00706	HG00704	HG00705	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00706_ERR3988821.fasta.gz
SH091	HG00707	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00707_ERR3241751.fasta.gz
SH091	HG00708	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00708_ERR3241752.fasta.gz
SH091	HG00709	HG00707	HG00708	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG00709_ERR3988822.fasta.gz
SH094	HG00717	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00717_ERR3241753.fasta.gz
SH098	HG00728	0	0	1	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00728_ERR3242515.fasta.gz
SH098	HG00729	0	0	2	CHS	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG00729_ERR3242516.fasta.gz
NA18939	NA18939	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18939_ERR3239557.fasta.gz
NA18940	NA18940	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18940_ERR3239392.fasta.gz
NA18941	NA18941	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18941_ERR3239558.fasta.gz
NA18942	NA18942	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18942_ERR3239393.fasta.gz
NA18943	NA18943	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18943_ERR3239394.fasta.gz
NA18944	NA18944	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18944_ERR3239395.fasta.gz
NA18945	NA18945	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18945_ERR3239396.fasta.gz
NA18946	NA18946	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18946_ERR3239559.fasta.gz
NA18947	NA18947	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18947_ERR3239397.fasta.gz
NA18948	NA18948	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18948_ERR3239398.fasta.gz
NA18949	NA18949	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18949_ERR3239399.fasta.gz
NA18950	NA18950	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18950_ERR3239672.fasta.gz
NA18951	NA18951	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18951_ERR3239400.fasta.gz
NA18952	NA18952	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18952_ERR3239401.fasta.gz
NA18953	NA18953	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18953_ERR3239402.fasta.gz
NA18954	NA18954	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18954_ERR3239560.fasta.gz
NA18956	NA18956	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18956_ERR3239403.fasta.gz
NA18957	NA18957	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18957_ERR3239561.fasta.gz
NA18959	NA18959	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18959_ERR3239404.fasta.gz
NA18960	NA18960	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18960_ERR3239405.fasta.gz
NA18961	NA18961	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18961_ERR3239406.fasta.gz
NA18962	NA18962	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18962_ERR3239562.fasta.gz
NA18963	NA18963	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18963_ERR3239563.fasta.gz
NA18964	NA18964	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18964_ERR3239407.fasta.gz
NA18965	NA18965	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18965_ERR3239408.fasta.gz
NA18966	NA18966	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18966_ERR3239564.fasta.gz
NA18967	NA18967	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18967_ERR3239409.fasta.gz
NA18968	NA18968	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18968_ERR3239410.fasta.gz
NA18969	NA18969	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18969_ERR3239411.fasta.gz
NA18970	NA18970	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18970_ERR3239412.fasta.gz
NA18971	NA18971	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18971_ERR3239413.fasta.gz
NA18972	NA18972	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18972_ERR3239414.fasta.gz
NA18973	NA18973	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18973_ERR3239415.fasta.gz
NA18974	NA18974	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18974_ERR3239416.fasta.gz
NA18975	NA18975	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18975_ERR3239417.fasta.gz
NA18976	NA18976	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18976_ERR3239418.fasta.gz
NA18977	NA18977	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18977_ERR3239565.fasta.gz
NA18978	NA18978	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18978_ERR3239566.fasta.gz
NA18979	NA18979	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18979_ERR3239567.fasta.gz
NA18980	NA18980	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18980_ERR3239419.fasta.gz
NA18981	NA18981	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18981_ERR3239420.fasta.gz
NA18982	NA18982	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18982_ERR3239673.fasta.gz
NA18983	NA18983	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18983_ERR3239674.fasta.gz
NA18984	NA18984	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18984_ERR3239675.fasta.gz
NA18985	NA18985	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18985_ERR3239676.fasta.gz
NA18986	NA18986	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18986_ERR3239677.fasta.gz
NA18987	NA18987	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18987_ERR3239568.fasta.gz
NA18988	NA18988	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18988_ERR3239678.fasta.gz
NA18989	NA18989	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18989_ERR3239679.fasta.gz
NA18990	NA18990	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18990_ERR3239569.fasta.gz
NA18991	NA18991	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18991_ERR3239570.fasta.gz
NA18992	NA18992	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18992_ERR3239571.fasta.gz
